开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	-0.12	0.11	0.93	-4.76	-4.76	4.52	6.50	7.61	100.34	相对角度姿态	6.50	7.61		
Mac:DA:3E:20:B6:30:BA传感器0	-0.17	0.13	0.92	-3.85	-3.85	2.01	6.50	7.68	100.63	相对角度姿态	6.50	7.68		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.12	0.97	0.24	0.24	0.73	6.65	7.42	100.52	相对角度姿态	6.65	7.42		
Mac:DA:3E:20:B6:30:BA传感器0	-0.14	0.14	0.97	-0.85	-0.85	0.06	6.66	7.40	100.41	相对角度姿态	6.66	7.40		
Mac:DA:3E:20:B6:30:BA传感器0	-0.13	0.14	0.95	-1.77	-1.77	-1.65	6.54	7.35	100.09	相对角度姿态	6.54	7.35		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.12	0.94	-1.22	-1.22	-1.77	6.44	7.04	99.60	相对角度姿态	6.44	7.04		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.12	0.96	1.89	1.89	0.55	6.46	6.75	99.32	相对角度姿态	6.46	6.75		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.13	0.95	-2.87	-2.87	0.06	6.53	6.57	99.11	相对角度姿态	6.53	6.57		
Mac:DA:3E:20:B6:30:BA传感器0	-0.12	0.13	0.96	-0.06	-0.06	0.06	6.57	6.69	98.93	相对角度姿态	6.57	6.69		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.13	0.96	-1.40	-1.40	-0.79	6.50	6.54	98.68	相对角度姿态	6.50	6.54		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.13	0.94	-1.83	-1.83	-1.16	6.40	6.43	98.45	相对角度姿态	6.40	6.43		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.13	0.94	-0.31	-0.31	-0.43	6.53	6.31	98.30	相对角度姿态	6.53	6.31		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.13	0.96	-0.37	-0.37	-0.12	6.57	6.26	98.16	相对角度姿态	6.57	6.26		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.13	0.97	-1.10	-1.10	0.73	6.58	6.16	98.10	相对角度姿态	6.58	6.16		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.14	0.95	0.06	0.06	0.24	6.56	6.20	98.11	相对角度姿态	6.56	6.20		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.13	0.96	0.00	0.00	0.18	6.59	6.13	98.00	相对角度姿态	6.59	6.13		
